gauge,amount,symbol,token_price_current,usd,score_current,token_current,token_name_current,per,transaction_hash_current,block_hash_current,block_number_current,amount_last,token_price_last,usd_last,score_last,token_last,token_name_last,per_vote_last,transaction_hash_last,block_hash_last,block_number_last,chng,forecast,per_current
cvxCRV+FRAXBP (0x31c3…),364,CVX,5.07,1844.6688,25832.310886967207,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0714,0xc1d9aa435349fc9dbef60c4d64f5b33ff5efd88d8c67450ccb4a225786d006e1,0x6c441e86a858cef4d6f9d827edc4bf72074ce46bb9d1281c675f5759fbdceeb8,19338261.0,376,3.6,1354.752,30545.39701337332,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0444,0xa0e5b9d9e44f742e6514de28a14e84ba6cc33e098046d1664f16d5ee0c165657,0x0e2845b732347e43514d7000585c657265029b50f40154e2c8cf07d18b107e93,19244347.0,36.2,1844.6688,
FXS+cvxFXS (0x6a90…),"24,786",CVX,5.07,125666.2368,3225054.6046559177,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0390,0xc1d9aa435349fc9dbef60c4d64f5b33ff5efd88d8c67450ccb4a225786d006e1,0x6c441e86a858cef4d6f9d827edc4bf72074ce46bb9d1281c675f5759fbdceeb8,19338261.0,"28,686",3.6,103268.736,4510005.887340393,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0229,0xa0e5b9d9e44f742e6514de28a14e84ba6cc33e098046d1664f16d5ee0c165657,0x0e2845b732347e43514d7000585c657265029b50f40154e2c8cf07d18b107e93,19244347.0,21.7,125666.2368,
cvxFXS+FRAXBP (0x21d1…),251,CVX,5.07,1270.3392,20143.790686140317,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0631,0xc1d9aa435349fc9dbef60c4d64f5b33ff5efd88d8c67450ccb4a225786d006e1,0x6c441e86a858cef4d6f9d827edc4bf72074ce46bb9d1281c675f5759fbdceeb8,19338261.0,290,3.6,1043.712,26183.149598072298,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0399,0xa0e5b9d9e44f742e6514de28a14e84ba6cc33e098046d1664f16d5ee0c165657,0x0e2845b732347e43514d7000585c657265029b50f40154e2c8cf07d18b107e93,19244347.0,21.7,1270.3392,
FPIS+cvxFPIS (0xfBB4…),"1,638",CVX,5.07,8303.4432,202209.58571255687,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0411,0xc1d9aa435349fc9dbef60c4d64f5b33ff5efd88d8c67450ccb4a225786d006e1,0x6c441e86a858cef4d6f9d827edc4bf72074ce46bb9d1281c675f5759fbdceeb8,19338261.0,"1,233",3.6,4437.504000000001,192085.76095580045,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0231,0xa0e5b9d9e44f742e6514de28a14e84ba6cc33e098046d1664f16d5ee0c165657,0x0e2845b732347e43514d7000585c657265029b50f40154e2c8cf07d18b107e93,19244347.0,87.1,8303.4432,
FXN+cvxFXN (0x1062…),"2,742",CVX,5.07,13900.723200000002,341334.5448101071,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0407,0xc1d9aa435349fc9dbef60c4d64f5b33ff5efd88d8c67450ccb4a225786d006e1,0x6c441e86a858cef4d6f9d827edc4bf72074ce46bb9d1281c675f5759fbdceeb8,19338261.0,"3,347",3.6,12047.616,522388.4042149578,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0231,0xa0e5b9d9e44f742e6514de28a14e84ba6cc33e098046d1664f16d5ee0c165657,0x0e2845b732347e43514d7000585c657265029b50f40154e2c8cf07d18b107e93,19244347.0,15.4,13900.723200000002,
PRISMA+cvxPrisma (0x3b21…),389,CVX,5.07,1971.216,48584.04976777466,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0406,0xc1d9aa435349fc9dbef60c4d64f5b33ff5efd88d8c67450ccb4a225786d006e1,0x6c441e86a858cef4d6f9d827edc4bf72074ce46bb9d1281c675f5759fbdceeb8,19338261.0,446,3.6,1607.04,70207.10825538695,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0229,0xa0e5b9d9e44f742e6514de28a14e84ba6cc33e098046d1664f16d5ee0c165657,0x0e2845b732347e43514d7000585c657265029b50f40154e2c8cf07d18b107e93,19244347.0,22.7,1971.216,
msUSD+FRAXBP (0xc3b1…),"21,120",MET,1.16,24499.2,329416.8262394041,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,Metronome2,0.0744,0xe8db709e342a1e1d5d52f5d68ff65cad1d6182d831fb6866327d5998eff2986e,0xe67772b6ff3600ed906011a6ba11e0b3c42be647a71d644b105b907ed92d4892,19341985.0,"21,120",0.936285,19774.3392,381267.3416755656,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,Metronome2,0.0519,0x7c0cfa2eeaa409bee65b4c587b7a10aaffb5446f70a971006b51c5f73f3b6091,0x7165dd6b702a4bf1626d60d8dc53a658059c790fcbf1b1e2297fa2291108e80a,19256864.0,23.9,24499.2,
msETH+WETH (0xa4c5…),"15,360",MET,1.16,17817.6,470827.2184619376,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,Metronome2,0.0378,0x85f7056eb4511c411e2c4ba2b75829e0aa87a5a30fd1604138e69c0c6327d006,0xba8f0b5732d02f523105162c6c88188bee997ced49cc7590243c26bb81167cd3,19341988.0,"15,360",0.936285,14381.3376,552334.0719659105,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,Metronome2,0.0260,0x88af9d53e3afa71bb4a7a0b729a2e02bc74bcd5e7ecc3619b27c937d37ffd6e0,0x39cfcfaade71628358907f662d698c804cadacde488b7a388da9bce0e5e35717,19256867.0,23.9,17817.6,
arbi-crvUSD+WETH+GMAC (0x96AA…),480,USDC,0.999727,479.86896,13921.46643109359,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,0.0345,0x1056902498e52c6cc4f761a1900213aa06232dd67b1f730247fb22b8b5093640,0x4ffd97cbdfc539197062655d17e927744025610c6a11153c728826e16bbc7d92,19345467.0,nan,,,,,,nan,,,,nan,479.86896,
USDT+BSGG (0x5500…),0,USDT,1.0,9.6e-11,400898.2618950575,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,0.0000,0x02f8c5853b2afc526f716224c819a26bc59b1496159a541260d94035b6deda83,0xad9d65c1bbac0b2dfd7e13e7c44d0ed3930dd8b91a084a5169a380a17469c4f8,19355428.0,nan,,,,,,nan,,,,nan,9.6e-11,
USDT+BSGG (0x5500…),0,USDT,1.0,1.9104e-08,400898.2618950575,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,0.0000,0x29280a1fc82c44dd2ee20e75852cc4d49d41997105381bedca877aa3411a6b3b,0x2a10612727617ee3a74776d4bc59c9a2a6c9215a9956f41736d326bc7eab78db,19355478.0,nan,,,,,,nan,,,,nan,1.9104e-08,
xETH+pxETH (0x3C91…),5,WETH,3434.62,16486.176,414744.9220194994,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,0.0398,0xae09cbe26c3547486ff9e8315b5aa9581c39a662bd828fdc3cd5a8fda7e021fd,0x6102718fa1871c29111bd4705c54654f294a006358ccc24ede88717801505f2a,19355957.0,1,2828.99,3621.1062947232,143485.9918539512,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,0.0252,0x68bec5a2ca12e12bf4e678644ae032fde91cef42da3611ccb1b80613917c8d16,0x1b6c90737d20c50e705b038b6b4c87399b2a1680f3b43af33aacab01fa3dccd9,19256879.0,355.3,16486.176,
alUSD+FRAXBP (0xB30d…),"4,320",ALCX,34.05,147096.0,1932911.623587366,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0761,0x536d42298325312eb9c65e5e35a84f4082bf617ec986cdf838dba9b7613c7a9c,0x4cb3bb7c7c548501f32add6a97d6d0672f574cd71d8467c027506ae088b00d82,19358259.0,"4,800",27.85,133680.0,2666363.4915617504,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0501,0x4b279159a512e50fc2b8e40b72a1d86f0981994c55ab21e13eaa61a26f80296a,0x516fa701598ff780734030c09277dda01f756d15ff1e2e8518100f9a5a870ab1,19260792.0,10.0,147096.0,
alETH+frxETH (0xB657…),"3,648",ALCX,34.05,124214.4,1585076.9420498705,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0784,0x536d42298325312eb9c65e5e35a84f4082bf617ec986cdf838dba9b7613c7a9c,0x4cb3bb7c7c548501f32add6a97d6d0672f574cd71d8467c027506ae088b00d82,19358259.0,"3,168",27.85,88228.8,1745621.9486874295,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0505,0x4b279159a512e50fc2b8e40b72a1d86f0981994c55ab21e13eaa61a26f80296a,0x516fa701598ff780734030c09277dda01f756d15ff1e2e8518100f9a5a870ab1,19260792.0,40.8,124214.4,
DOLA+FRAXBP (0xE571…),"1,440",INV,38.89,56001.6,727843.6205355206,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0769,0x8a4fe886473575eadbd5ad45e6e05844a08a3894768ebf8e1807479e23d6fd23,0x3df8d84a8bc3cc313b0a34a7a6c67eb2ab2f48233d9ab22a6265741c8e9bdb27,19358591.0,"1,920",31.09,59692.8,1209238.2729885285,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0494,0x29024d85c7b38d50f65f7904c368436c3e2ab03a1b9fc8537b6ece3fea6f1ea4,0x75b0b093ca60168e704b643f3eb91e2202bdd50b781c046e9b39db3039a445ae,19257993.0,-6.2,56001.6,
crvUSD+DOLA (0x8272…),960,INV,38.89,37334.4,0.0,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0000,0x8a4fe886473575eadbd5ad45e6e05844a08a3894768ebf8e1807479e23d6fd23,0x3df8d84a8bc3cc313b0a34a7a6c67eb2ab2f48233d9ab22a6265741c8e9bdb27,19358591.0,nan,,,,,,nan,,,,nan,37334.4,
ETH+FXN (0xC15F…),"1,440",xETH,2.77,3988.8,83134.6007668446,0xe063F04f280c60aECa68b38341C2eEcBeC703ae2,Leveraged ETH,0.0480,0xba5faee1d31396b74d3b518e61a92d367a827253f04eaaaa7ffe520f821593fa,0x6213a66f9cc4dfa436906c46f42227a0f9087f53e2a56739c4b0b13fcb5644fc,19359440.0,"1,920",1.94,3724.8,137792.03267466667,0xe063F04f280c60aECa68b38341C2eEcBeC703ae2,Leveraged ETH,0.0270,0x372485b0517461ac7b4e331803fff5ccbeb94bd3d2a6c2106a6333e2f68efb0b,0xaf2a05b34826055a544626052d42082bb2ecfa481bec5aaa5d2d68107d61b53e,19260776.0,7.1,3988.8,
CVX+clevCVX (0xF907…),"1,920",CVX,4.84,9292.8,240450.37629349247,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0386,0x1fa6af3d433808cc0ffad195d695f736b6966635b4eb5cd0e25b3f44c0fb1bb9,0x6213a66f9cc4dfa436906c46f42227a0f9087f53e2a56739c4b0b13fcb5644fc,19359440.0,"1,920",4.165864748231802,7998.460316605059,301260.71879223164,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0265,0x9f38003f5f5f10db30ad4e6630550fca3d9d7f56d94ba1347f76b26dfdf30a2d,0xad3ca76fee44271343490ec2e5874e7f6a9b9f3afc94c47f5d09cb91bebe6697,19260783.0,16.2,9292.8,
ETH+frxETH (0xa1F8…),"25,576",CRV,0.688401,17606.76426432,464861.9000555914,0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,0.0379,0xc841a8bba7cf869c68e134cbd3b5040683b09a54920bca39bf98867180d53524,0x51cf21f01ef5d8f683f3c1ade707fb20c4a8f3711f7069bf328528f8bdb71a70,19359825.0,"8,819",0.5401445769956325,4763.297360910604,182567.3146473479,0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,0.0261,0x410bef582215366e9457996c19a235925315435a5d4ffb03e5bb565f0d459b36,0xfddc881da30690040e580e5cfcbcfc35984ea7951d90e89ae089b9f1e5ea721b,19257750.0,269.6,17606.76426432,
stETH+frxETH (0x4d9f…),"43,149",CRV,0.688401,29703.89735712,757323.0912069296,0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,0.0392,0xc841a8bba7cf869c68e134cbd3b5040683b09a54920bca39bf98867180d53524,0x51cf21f01ef5d8f683f3c1ade707fb20c4a8f3711f7069bf328528f8bdb71a70,19359825.0,"39,751",0.5401445769956325,21471.135839671828,816658.5328683414,0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,0.0263,0x410bef582215366e9457996c19a235925315435a5d4ffb03e5bb565f0d459b36,0xfddc881da30690040e580e5cfcbcfc35984ea7951d90e89ae089b9f1e5ea721b,19257750.0,38.3,29703.89735712,
WETH+frxETH (0x9c3B…),"7,898",FXS,8.87,70054.5504,1777399.3892549542,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0394,0xc841a8bba7cf869c68e134cbd3b5040683b09a54920bca39bf98867180d53524,0x51cf21f01ef5d8f683f3c1ade707fb20c4a8f3711f7069bf328528f8bdb71a70,19359825.0,"6,781",8.76,59405.4144,2375134.180989966,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0250,0x410bef582215366e9457996c19a235925315435a5d4ffb03e5bb565f0d459b36,0xfddc881da30690040e580e5cfcbcfc35984ea7951d90e89ae089b9f1e5ea721b,19257750.0,17.9,70054.5504,
FRAX+USDC (0xDcEF…),"2,344",FXS,8.89,20841.0048,514822.98263176566,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0405,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,"1,176",8.577326171624712,10086.935577830662,407560.6299208223,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0247,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,106.6,20841.0048,
FRAX+FPI (0x2Cf9…),547,FXS,8.89,4864.608000000001,592749.5466948263,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0082,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,547,8.577326171624712,4693.512881113043,366011.42698402615,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0128,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,3.6,4864.608000000001,
FRAX+PYUSD (0xA558…),"3,957",FXS,8.89,35178.796800000004,1088988.501294031,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0323,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,"4,125",8.577326171624712,35382.499737092534,1446202.878798238,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0245,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,-0.6,35178.796800000004,
FRAX+sDAI (0xcE64…),"5,376",FXS,8.89,47792.64,1214552.078103416,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0394,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,"5,275",8.577326171624712,45247.11102055468,1838323.022869789,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0246,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,5.6,47792.64,
FRAX+crvUSD (0x0CD6…),52,FXS,8.89,460.8576000000001,10466.781950082352,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0440,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,138,8.577326171624712,1185.7295699654003,90072.57933112232,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0132,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,-61.1,460.8576000000001,
FRAX+USDe (0x5dc1…),"1,883",FXS,8.89,16735.9584,426799.2998399413,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0392,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,nan,,,,,,nan,,,,nan,16735.9584,
FRAX+FPI (0xf861…),241,FXS,8.89,2142.1344000000004,52613.12999657654,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0407,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,241,8.577326171624712,2066.792514314691,83309.6750288253,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0248,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,3.6,2142.1344000000004,
FRAX+FXB_20240630 (0x4ef4…),"1,582",FXS,8.89,14064.6912,358060.0488196546,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0393,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,"1,582",8.577326171624712,13570.016189604024,548006.1515406102,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0248,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,3.6,14064.6912,
FRAX+FXB_20241231 (0x6307…),"1,582",FXS,8.89,14064.6912,358060.0488196546,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0393,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,"1,582",8.577326171624712,13570.016189604024,548801.2467875659,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0247,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,3.6,14064.6912,
FRAX+FXB_20261231 (0xe035…),"3,165",FXS,8.89,28137.9168,702628.7771314926,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0400,0xa7706755dd80dc79f5dfe007deeb6c03df2484746b297eb95cf19e0d8a1bb8d4,0xbe72f3a43859d9703c4762077e32a3f08d87e44bf4c4eb9feeb450dbe1244858,19359835.0,"3,165",8.577326171624712,27148.26661233281,1100039.152179615,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0247,0x2430f8c2d20f2b1b8fb2293bac99efebf8d0ed5f6a6f4c76e3b3114194c65062,0x0e34c8c7038687fa1b26d83541081c089f550010cdb3a4a7171e0d4243811e59,19257340.0,3.6,28137.9168,
