2022-05-17,cvx,11.030985232548144,2023-01-19,Coingecko
2022-05-17,eth,2025.8886983912162,2023-01-19,Coingecko
2022-05-31,btc,31740.94072516695,2023-01-19,Coingecko
2022-05-31,crv,1.383702512113498,2023-01-19,Coingecko
2022-05-31,cvx,10.681396159954522,2023-01-19,Coingecko
2022-05-31,eth,1995.9364841552344,2023-01-19,Coingecko
2022-06-14,btc,22525.768350391198,2023-01-19,Coingecko
2022-06-14,crv,0.7085832218361022,2023-01-19,Coingecko
2022-06-14,cvx,4.050555763174901,2023-01-19,Coingecko
2022-06-14,eth,1205.5952855404787,2023-01-19,Coingecko
2022-06-28,btc,20751.477530790766,2023-01-19,Coingecko
2022-06-28,crv,0.7348718368468132,2023-01-19,Coingecko
2022-06-28,cvx,4.2752749425281165,2023-01-19,Coingecko
2022-06-28,eth,1194.2245084746116,2023-01-20,Coingecko
2022-07-12,btc,19998.467839575842,2023-01-19,Coingecko
2022-07-12,crv,0.8903812441032031,2023-01-19,Coingecko
2022-07-12,cvx,5.365897492126379,2023-01-19,Coingecko
2022-07-12,eth,1097.4494380477286,2023-01-20,Coingecko
2022-07-26,btc,21330.295450788173,2023-01-19,Coingecko
2022-07-26,crv,1.185966529536284,2023-01-19,Coingecko
2022-07-26,cvx,6.535132048882883,2023-01-19,Coingecko
2022-07-26,eth,1450.4822852139405,2023-01-20,Coingecko
2022-08-09,btc,23823.679442453606,2023-01-19,Coingecko
2022-08-09,crv,1.4253606891958894,2023-01-19,Coingecko
2022-08-09,cvx,7.432749074624735,2023-01-19,Coingecko
2022-08-09,eth,1775.7013555270828,2023-01-20,Coingecko
2022-08-23,btc,21387.747114773963,2023-01-19,Coingecko
2022-08-23,crv,1.10152272218971,2023-01-19,Coingecko
2022-08-23,cvx,5.282428997810222,2023-01-19,Coingecko
2022-08-23,eth,1622.30703457785,2023-01-20,Coingecko
2022-09-06,btc,19785.73350185514,2023-01-19,Coingecko
2022-09-06,crv,1.146690696440332,2023-01-19,Coingecko
2022-09-06,cvx,5.385978559614907,2023-01-19,Coingecko
2022-09-06,eth,1617.9354554854337,2023-01-20,Coingecko
2022-09-20,btc,19570.386709523507,2023-01-19,Coingecko
2022-09-20,crv,0.9839690442015888,2023-01-19,Coingecko
2022-09-20,cvx,4.894412347681524,2023-01-19,Coingecko
2022-09-20,eth,1379.920704526258,2023-01-20,Coingecko
2022-10-04,btc,19620.567543591394,2023-01-19,Coingecko
2022-10-04,crv,0.8987557324836007,2023-01-19,Coingecko
2022-10-04,cvx,4.924035573211551,2023-01-19,Coingecko
2022-10-04,eth,1323.5040179722914,2023-01-20,Coingecko
2022-10-18,btc,19557.895548868444,2023-01-19,Coingecko
2022-10-18,crv,0.8904864702943357,2023-01-19,Coingecko
2022-10-18,cvx,5.631841986179546,2023-01-19,Coingecko
2022-10-18,eth,1333.4408776301655,2023-01-20,Coingecko
2022-11-01,btc,20494.60120983709,2023-01-19,Coingecko
2022-11-01,crv,0.8848881418975849,2023-01-19,Coingecko
2022-11-01,cvx,5.331319842240825,2023-01-19,Coingecko
2022-11-01,eth,1572.979514885975,2023-01-20,Coingecko
2022-11-15,btc,16645.828500283515,2023-01-19,Coingecko
2022-11-15,crv,0.6087873980249885,2023-01-19,Coingecko
2022-11-15,cvx,4.088380563216294,2023-01-19,Coingecko
2022-11-15,eth,1241.997092728311,2023-01-20,Coingecko
2022-11-29,btc,16222.210728731225,2023-01-19,Coingecko
2022-11-29,crv,0.64560445978591,2023-01-19,Coingecko
2022-11-29,cvx,3.95188898124839,2023-01-19,Coingecko
2022-11-29,eth,1170.115741471507,2023-01-20,Coingecko
2022-12-13,btc,17179.596038203494,2023-01-19,Coingecko
2022-12-13,crv,0.6187124692776448,2023-01-19,Coingecko
2022-12-13,cvx,3.896575744199141,2023-01-19,Coingecko
2022-12-13,eth,1275.332421155143,2023-01-20,Coingecko
2022-12-27,btc,16900.081871938084,2023-01-19,Coingecko
2022-12-27,crv,0.5376156810505027,2023-01-19,Coingecko
2022-12-27,cvx,3.6017998699275124,2023-01-19,Coingecko
2022-12-27,eth,1226.2534148310056,2023-01-20,Coingecko
2023-01-10,btc,17194.90932945318,2023-01-19,Coingecko
2023-01-10,crv,0.643738574719494,2023-01-19,Coingecko
2023-01-10,cvx,3.400580785895415,2023-01-19,Coingecko
2023-01-10,eth,1321.676571173056,2023-01-20,Coingecko
2023-01-24,btc,22984.87497643721,2023-01-24,Coingecko
2023-01-24,crv,1.0683824463521523,2023-01-24,Coingecko
2023-01-24,cvx,5.328231914889847,2023-01-24,Coingecko
2023-01-24,eth,1632.9617267135266,2023-01-24,Coingecko
2023-02-07,btc,22786.483006387727,2023-02-07,Coingecko
2023-02-07,crv,1.0462663805931594,2023-02-07,Coingecko
2023-02-07,cvx,6.316118827971546,2023-02-07,Coingecko
2023-02-07,eth,1617.144163289206,2023-02-07,Coingecko
2023-02-21,btc,24786.665940845705,2023-02-21,Coingecko
2023-02-21,crv,1.26335239201028,2023-02-21,Coingecko
2023-02-21,cvx,6.614459299303836,2023-02-21,Coingecko
2023-02-21,eth,1700.1986814992663,2023-02-21,Coingecko
2023-03-07,btc,22415.113659694827,2023-03-07,Coingecko
2023-03-07,crv,0.9499945611419847,2023-03-07,Coingecko
2023-03-07,cvx,5.9877319581820805,2023-03-07,Coingecko
2023-03-07,eth,1567.3501465252189,2023-03-07,Coingecko
2023-03-21,btc,27929.167733140293,2023-03-21,Coingecko
2023-03-21,crv,0.9699109800952912,2023-03-21,Coingecko
2023-03-21,cvx,5.442166422083121,2023-03-21,Coingecko
2023-03-21,eth,1744.4414599600184,2023-03-21,Coingecko
2023-04-04,btc,27815.42653124798,2023-04-03,Coingecko
2023-04-04,crv,0.9214818488779954,2023-04-03,Coingecko
2023-04-04,cvx,5.051591926508526,2023-04-03,Coingecko
2023-04-04,eth,1810.466255484756,2023-04-03,Coingecko
2023-04-18,btc,29467.459829260344,2023-04-18,Coingecko
2023-04-18,crv,1.0505777326129997,2023-04-18,Coingecko
2023-04-18,cvx,6.036229705053288,2023-04-18,Coingecko
2023-04-18,eth,2077.5356646371833,2023-04-18,Coingecko
2023-05-02,btc,28125.501155636823,2023-05-02,Coingecko
2023-05-02,crv,0.8844319051182389,2023-05-02,Coingecko
2023-05-02,cvx,5.034980769419888,2023-05-02,Coingecko
2023-05-02,eth,1832.725799406749,2023-05-02,Coingecko
2023-05-16,btc,27227.793422558792,2023-05-16,Coingecko
2023-05-16,crv,0.8286027793128199,2023-05-16,Coingecko
2023-05-16,cvx,4.6880540187047,2023-05-16,Coingecko
2023-05-16,eth,1820.0447595407188,2023-05-16,Coingecko
2023-05-30,btc,27759.746663920676,2023-06-02,Coingecko
2023-05-30,crv,0.8542795664191526,2023-06-02,Coingecko
2023-05-30,cvx,4.487017193559485,2023-06-02,Coingecko
2023-05-30,eth,1893.7142740897043,2023-06-02,Coingecko
2023-06-13,btc,25910.362742919464,2023-06-13,Coingecko
2023-06-13,crv,0.6358564389618088,2023-06-13,Coingecko
2023-06-13,cvx,3.440483615115407,2023-06-13,Coingecko
2023-06-13,eth,1742.5960525666158,2023-06-13,Coingecko
2023-06-27,btc,30285.50506407074,2023-06-28,Coingecko
2023-06-27,crv,0.6787306713594954,2023-06-28,Coingecko
2023-06-27,cvx,3.63208754070443,2023-06-28,Coingecko
2023-06-27,eth,1859.8024196427973,2023-06-28,Coingecko
2023-07-11,btc,30394.28114637557,2023-07-11,Coingecko
2023-07-11,crv,0.8075059911014384,2023-07-11,Coingecko
2023-07-11,cvx,4.058796154515959,2023-07-11,Coingecko
2023-07-11,eth,1880.24247314258,2023-07-11,Coingecko
2023-07-25,btc,29184.901913057693,2023-07-25,Coingecko
2023-07-25,crv,0.7283625888647821,2023-07-25,Coingecko
2023-07-25,cvx,3.388585887144396,2023-07-25,Coingecko
2023-07-25,eth,1850.431150587501,2023-07-25,Coingecko
2023-08-08,btc,29178.147751873083,2023-08-07,Coingecko
2023-08-08,crv,0.6129698111547981,2023-08-07,Coingecko
2023-08-08,cvx,3.251806093608543,2023-08-07,Coingecko
2023-08-08,eth,1826.9334855730522,2023-08-07,Coingecko
2023-08-22,BTC,26119.005958595222,2023-08-25,Coingecko
2023-08-22,CRV,0.47854272523516755,2023-08-25,Coingecko
2023-08-22,CVX,2.8789598446160167,2023-08-25,Coingecko
2023-08-22,ETH,1666.8404654985097,2023-08-25,Coingecko
2023-09-05,BTC,25829.364772941324,2023-09-04,Coingecko
2023-09-05,ETH,1630.6275466678564,2023-09-04,Coingecko
2023-09-05,CRV,0.4370514758283194,2023-09-04,Coingecko
2023-09-05,CVX,2.631788906070153,2023-09-04,Coingecko
